project_id,month,site_visits,training_hours,template_use,standups_per_week,early_warning_active,issues_opened,severe_issues,resolution_time_days,reporting_lag_days,data_quality_score,audit_score,kpi_met
P0129,2024-08-01,6,8.5,1,2,1,5,1,5.5,1.3,1.0,77.7,1
P0129,2024-09-01,5,9.4,1,2,1,5,0,4.4,1.9,1.0,87.2,1
P0129,2024-10-01,7,5.8,1,2,1,4,0,4.7,1.6,1.0,82.5,1
P0129,2024-11-01,5,8.9,1,2,1,3,1,4.6,1.8,1.0,89.7,1
P0129,2024-12-01,3,9.8,1,2,1,4,0,7.1,4.9,0.974,81.8,1
P0130,2024-01-01,4,8.4,1,1,1,6,2,4.5,1.3,0.88,76.1,1
P0130,2024-02-01,5,12.1,1,1,1,9,3,6.3,2.5,0.981,77.5,1
P0130,2024-03-01,3,10.8,1,1,1,7,1,5.5,2.2,0.901,74.1,1
P0130,2024-04-01,4,8.3,1,1,1,5,1,5.7,1.6,0.939,86.0,1
P0130,2024-05-01,5,7.1,1,1,1,7,1,7.1,2.3,0.888,69.5,1
P0130,2024-06-01,4,6.5,1,1,1,6,0,5.8,1.5,0.92,76.3,1
P0130,2024-07-01,6,7.4,1,1,1,6,1,5.8,1.4,1.0,72.6,1
P0130,2024-08-01,3,9.2,1,1,1,2,0,5.2,0.6,0.893,88.1,1
P0130,2024-09-01,3,6.8,1,1,1,5,0,6.3,1.8,0.913,78.6,1
P0130,2024-10-01,3,6.3,1,1,1,2,0,4.0,3.2,0.904,81.1,1
P0130,2024-11-01,5,6.5,1,1,1,4,0,5.3,1.8,0.946,78.8,1
P0130,2024-12-01,4,8.6,1,1,1,7,1,6.5,2.4,1.0,79.2,1
P0131,2024-01-01,4,8.6,1,2,1,8,2,6.5,2.6,0.98,79.5,1
P0131,2024-02-01,2,7.4,1,2,1,7,1,4.7,0.0,0.791,74.6,1
P0131,2024-03-01,4,7.5,1,2,1,7,2,3.5,1.4,0.914,81.9,1
P0131,2024-04-01,4,5.1,1,2,1,6,0,5.3,2.7,0.909,75.2,1
P0131,2024-05-01,4,6.4,1,2,1,6,1,3.8,1.8,0.911,71.2,1
P0131,2024-06-01,4,7.5,1,2,1,4,0,5.2,3.2,0.984,80.6,1
P0131,2024-07-01,0,6.2,1,2,1,4,0,7.6,2.2,0.765,77.9,1
P0131,2024-08-01,5,6.7,1,2,1,4,0,5.2,0.3,1.0,78.3,1
P0131,2024-09-01,5,6.4,1,2,1,2,0,3.9,1.6,1.0,88.8,1
P0131,2024-10-01,3,7.5,1,2,1,6,1,3.1,1.9,0.794,79.2,1
P0131,2024-11-01,4,8.2,1,2,1,6,0,4.3,1.9,0.948,73.0,1
P0131,2024-12-01,4,5.1,1,2,1,6,1,4.4,1.2,0.86,71.0,1
P0132,2024-01-01,3,5.2,0,3,1,7,1,8.0,1.8,0.842,81.2,1
P0132,2024-02-01,5,11.3,0,3,1,6,2,7.1,2.2,1.0,88.0,1
P0132,2024-03-01,3,9.8,0,3,1,9,1,8.9,2.9,0.87,81.2,1
P0132,2024-04-01,5,7.8,0,3,1,2,0,7.8,2.0,1.0,82.5,1
P0132,2024-05-01,5,8.6,0,3,1,2,0,8.4,3.1,1.0,94.9,1
P0132,2024-06-01,4,5.7,0,3,1,3,0,6.4,1.1,0.974,85.2,1
P0132,2024-07-01,4,5.7,0,3,1,7,1,6.8,2.4,0.915,81.0,1
P0132,2024-08-01,4,6.9,0,3,1,9,2,7.4,1.9,0.928,71.3,1
P0132,2024-09-01,2,7.6,0,3,1,5,0,6.8,2.8,0.902,82.9,1
P0132,2024-10-01,4,8.1,0,3,1,5,0,7.1,2.5,0.967,78.2,1
P0132,2024-11-01,5,4.1,0,3,1,7,1,5.6,3.8,0.937,72.3,1
P0132,2024-12-01,5,9.4,0,3,1,6,2,6.5,1.1,1.0,88.2,1
P0133,2024-01-01,5,4.4,0,2,0,6,2,7.4,3.4,0.8,67.5,1
P0133,2024-02-01,4,7.9,0,2,0,8,3,7.6,2.5,0.79,69.5,1
P0133,2024-03-01,4,6.6,0,2,0,9,5,7.8,3.3,0.726,69.7,0
P0133,2024-04-01,4,7.8,0,2,0,6,2,7.7,2.3,0.854,72.6,1
P0133,2024-05-01,4,8.8,0,2,0,3,0,9.2,3.1,0.991,82.5,1
P0133,2024-06-01,6,7.7,0,2,0,3,1,9.8,4.3,1.0,79.8,1
P0133,2024-07-01,6,8.5,0,2,0,7,4,9.2,2.4,0.869,72.9,1
P0133,2024-08-01,3,7.8,0,2,0,3,2,6.0,2.9,0.806,74.0,1
P0133,2024-09-01,4,5.6,0,2,0,7,3,9.0,3.1,0.802,63.6,1
P0133,2024-10-01,5,8.3,0,2,0,8,4,6.6,2.9,0.897,70.0,1
P0133,2024-11-01,3,6.6,0,2,0,4,2,8.5,1.7,0.856,85.5,1
P0133,2024-12-01,4,6.1,0,2,0,3,0,7.2,2.1,0.965,81.2,1
P0134,2024-01-01,8,12.7,1,4,1,3,0,4.3,0.0,1.0,96.6,1
P0134,2024-02-01,6,12.4,1,4,1,3,0,1.9,0.9,1.0,90.5,1
P0134,2024-03-01,5,8.2,1,4,1,4,0,2.4,2.4,1.0,92.0,1
P0134,2024-04-01,6,11.5,1,4,1,3,0,3.0,1.0,1.0,88.4,1
P0134,2024-05-01,6,10.7,1,4,1,4,0,1.5,1.1,1.0,86.0,1
P0134,2024-06-01,8,10.7,1,4,1,3,0,1.0,1.5,1.0,87.2,1
P0134,2024-07-01,5,8.0,1,4,1,6,0,3.0,1.0,1.0,84.0,1
P0134,2024-08-01,7,9.1,1,4,1,5,0,2.4,2.2,1.0,90.9,1
P0134,2024-09-01,6,8.4,1,4,1,6,0,3.8,0.9,1.0,91.1,1
P0134,2024-10-01,5,9.4,1,4,1,5,1,4.2,0.8,1.0,85.5,1
P0134,2024-11-01,7,8.9,1,4,1,2,0,2.7,1.0,1.0,92.4,1
P0134,2024-12-01,7,8.2,1,4,1,7,0,2.7,0.1,1.0,90.5,1
P0135,2024-01-01,5,8.9,0,3,1,5,1,6.7,3.7,0.994,88.3,1
P0135,2024-02-01,6,8.0,0,3,1,2,0,6.7,1.7,1.0,86.2,1
P0135,2024-03-01,5,8.8,0,3,1,6,0,7.0,3.0,1.0,84.7,1
P0135,2024-04-01,5,11.6,0,3,1,5,0,8.7,2.8,1.0,77.5,1
P0135,2024-05-01,6,8.9,0,3,1,6,0,7.3,1.3,1.0,86.2,1
P0135,2024-06-01,4,8.3,0,3,1,4,0,6.5,1.1,1.0,87.9,1
P0135,2024-07-01,6,8.7,0,3,1,6,1,7.4,2.7,1.0,86.6,1
P0135,2024-08-01,6,12.1,0,3,1,5,0,7.1,3.2,1.0,82.3,1
P0135,2024-09-01,3,6.3,0,3,1,4,0,8.5,2.6,0.795,83.2,1
P0135,2024-10-01,6,8.2,0,3,1,6,1,6.2,2.7,1.0,79.0,1
P0135,2024-11-01,6,6.6,0,3,1,4,0,6.7,2.3,1.0,88.6,1
P0135,2024-12-01,6,9.6,0,3,1,0,0,7.2,1.8,1.0,81.2,1
P0136,2024-01-01,7,11.7,0,3,0,3,0,6.7,2.2,1.0,86.2,1
P0136,2024-02-01,4,9.7,0,3,0,3,0,7.7,2.2,1.0,81.9,1
P0136,2024-03-01,4,7.4,0,3,0,6,3,5.8,3.1,0.823,84.4,1
P0136,2024-04-01,3,9.4,0,3,0,5,3,7.8,2.8,0.87,74.6,1
P0136,2024-05-01,5,6.8,0,3,0,4,0,8.4,3.4,1.0,84.3,1
P0136,2024-06-01,4,9.4,0,3,0,7,3,8.1,2.1,0.892,77.2,1
P0136,2024-07-01,5,5.8,0,3,0,6,3,7.2,3.0,0.839,78.3,1
P0136,2024-08-01,5,8.6,0,3,0,8,1,6.0,3.3,1.0,83.0,1
P0136,2024-09-01,4,10.3,0,3,0,6,1,9.2,4.6,0.959,82.9,1
P0136,2024-10-01,6,10.9,0,3,0,2,0,8.1,2.6,1.0,94.0,1
P0136,2024-11-01,5,11.5,0,3,0,7,2,5.5,2.2,1.0,84.4,1
P0136,2024-12-01,5,9.2,0,3,0,6,4,7.7,1.9,0.852,86.1,1
P0137,2024-01-01,7,5.4,1,1,1,1,0,4.1,2.6,1.0,77.0,1
P0137,2024-02-01,5,6.8,1,1,1,3,0,6.0,1.3,1.0,83.9,1
P0137,2024-03-01,3,7.3,1,1,1,5,0,5.4,1.1,0.798,86.1,1
P0137,2024-04-01,6,9.0,1,1,1,6,3,5.8,1.3,0.912,72.1,1
P0137,2024-05-01,3,4.4,1,1,1,5,0,5.5,0.8,0.903,72.7,1
P0137,2024-06-01,3,7.4,1,1,1,4,0,5.6,2.8,0.846,85.1,1
P0137,2024-07-01,5,9.7,1,1,1,8,3,4.6,1.6,0.917,71.2,1
P0137,2024-08-01,3,7.2,1,1,1,7,2,6.3,2.1,0.777,75.6,1
P0137,2024-09-01,4,6.5,1,1,1,2,0,4.8,4.1,0.977,79.6,1
P0137,2024-10-01,5,8.5,1,1,1,7,3,6.1,2.6,0.86,74.8,1
P0137,2024-11-01,5,3.8,1,1,1,6,1,6.3,1.4,0.907,72.5,1
P0137,2024-12-01,6,8.6,1,1,1,8,4,2.3,1.0,0.908,73.0,1
P0138,2024-01-01,5,5.7,0,3,0,10,4,6.0,2.9,0.77,72.5,1
P0138,2024-02-01,1,6.0,0,3,0,6,0,6.9,1.6,0.711,81.9,0
P0138,2024-03-01,4,9.8,0,3,0,5,0,7.4,2.0,1.0,76.0,1
P0138,2024-04-01,1,7.8,0,3,0,10,5,5.0,3.0,0.66,73.6,0
P0138,2024-05-01,6,10.0,0,3,0,4,1,5.5,1.3,1.0,86.2,1
P0138,2024-06-01,3,5.5,0,3,0,6,2,7.2,2.0,0.798,83.0,1
P0138,2024-07-01,5,4.2,0,3,0,4,2,7.1,1.1,0.939,87.0,1
P0138,2024-08-01,2,7.1,0,3,0,5,0,4.2,1.9,0.803,76.0,1
P0138,2024-09-01,5,9.2,0,3,0,7,0,6.1,0.9,1.0,86.6,1
P0138,2024-10-01,4,9.1,0,3,0,7,3,7.5,2.3,0.891,85.4,1
P0138,2024-11-01,3,4.4,0,3,0,1,0,7.5,1.7,0.875,82.6,1
P0138,2024-12-01,5,9.2,0,3,0,4,0,5.6,2.1,1.0,84.3,1
P0139,2024-01-01,5,4.7,1,4,1,4,0,2.2,0.1,1.0,88.1,1
P0139,2024-02-01,7,7.5,1,4,1,2,0,4.6,1.4,1.0,86.2,1
P0139,2024-03-01,7,10.9,1,4,1,4,0,3.7,0.0,1.0,88.3,1
P0139,2024-04-01,6,9.9,1,4,1,5,1,2.5,0.0,1.0,93.1,1
P0139,2024-05-01,6,8.5,1,4,1,3,0,3.8,1.1,1.0,97.0,1
P0139,2024-06-01,6,9.7,1,4,1,4,0,2.2,0.0,1.0,89.7,1
P0139,2024-07-01,7,7.9,1,4,1,5,0,3.5,1.7,1.0,87.2,1
P0139,2024-08-01,7,6.4,1,4,1,0,0,2.9,2.7,1.0,90.9,1
P0139,2024-09-01,5,7.1,1,4,1,4,0,4.7,0.8,1.0,96.9,1
P0139,2024-10-01,5,6.0,1,4,1,2,0,2.3,1.2,1.0,82.4,1
P0139,2024-11-01,5,9.2,1,4,1,6,0,2.8,0.0,1.0,86.6,1
P0139,2024-12-01,4,12.6,1,4,1,6,1,4.1,0.0,1.0,89.6,1
P0140,2024-01-01,5,7.5,0,2,0,4,0,8.2,1.4,0.949,86.2,1
P0140,2024-02-01,3,8.6,0,2,0,6,4,7.5,2.8,0.808,78.5,1
P0140,2024-03-01,4,4.9,0,2,0,6,3,7.8,2.7,0.757,70.5,1
P0140,2024-04-01,3,10.8,0,2,0,7,1,9.4,4.5,0.964,74.8,1
P0140,2024-05-01,3,8.0,0,2,0,8,4,9.5,1.6,0.749,74.6,0
P0140,2024-06-01,4,4.2,0,2,0,4,1,7.4,3.7,0.811,72.5,1
P0140,2024-07-01,5,10.6,0,2,0,3,0,7.2,3.1,1.0,76.7,1
P0140,2024-08-01,6,5.5,0,2,0,6,4,8.2,1.9,0.934,69.9,1
P0140,2024-09-01,3,8.3,0,2,0,4,1,7.7,2.5,0.815,77.9,1
P0140,2024-10-01,6,6.1,0,2,0,6,3,7.4,3.7,0.921,75.5,1
P0140,2024-11-01,4,5.4,0,2,0,8,4,8.7,2.5,0.709,74.2,0
P0140,2024-12-01,3,6.1,0,2,0,5,2,9.1,1.7,0.826,77.5,1
P0141,2024-01-01,6,6.6,1,4,1,3,0,3.3,0.6,1.0,93.4,1
P0141,2024-02-01,6,7.3,1,4,1,3,0,2.0,0.0,1.0,92.7,1
P0141,2024-03-01,4,8.7,1,4,1,7,0,2.7,0.0,1.0,86.2,1
P0141,2024-04-01,5,12.3,1,4,1,4,0,2.8,1.9,1.0,88.2,1
P0141,2024-05-01,3,4.3,1,4,1,4,0,3.7,0.9,0.963,83.1,1
P0141,2024-06-01,5,8.2,1,4,1,2,0,3.5,1.8,1.0,86.2,1
P0141,2024-07-01,5,3.9,1,4,1,4,0,3.4,1.3,1.0,87.5,1
P0141,2024-08-01,7,8.0,1,4,1,8,1,1.8,1.8,1.0,80.9,1
P0141,2024-09-01,5,8.5,1,4,1,6,2,3.6,0.4,1.0,78.7,1
P0141,2024-10-01,6,9.4,1,4,1,6,0,4.6,1.2,1.0,90.6,1
P0141,2024-11-01,6,8.1,1,4,1,4,0,2.4,0.6,1.0,90.6,1
P0141,2024-12-01,3,5.9,1,4,1,6,0,2.5,0.3,0.936,86.7,1
P0142,2024-01-01,4,9.8,0,2,1,5,2,7.6,3.5,0.895,75.7,1
P0142,2024-02-01,5,7.7,0,2,1,6,0,9.2,2.5,0.994,69.9,1
P0142,2024-03-01,4,5.5,0,2,1,10,4,7.1,2.0,0.692,71.1,0
P0142,2024-04-01,4,6.2,0,2,1,5,1,7.0,3.7,1.0,83.0,1
P0142,2024-05-01,6,8.8,0,2,1,6,1,8.3,0.9,1.0,88.3,1
P0142,2024-06-01,6,8.9,0,2,1,3,0,7.5,1.8,1.0,78.7,1
P0142,2024-07-01,5,8.3,0,2,1,7,3,8.1,2.2,0.956,78.1,1
P0142,2024-08-01,4,10.5,0,2,1,6,1,8.8,3.2,0.979,71.0,1
P0142,2024-09-01,4,7.5,0,2,1,6,2,8.6,3.7,0.978,68.2,1
P0142,2024-10-01,8,10.7,0,2,1,4,0,6.4,2.4,1.0,92.3,1
P0142,2024-11-01,4,7.7,0,2,1,6,1,8.6,2.9,0.935,81.0,1
P0142,2024-12-01,4,6.5,0,2,1,8,3,8.6,4.0,0.783,65.4,1
P0143,2024-01-01,9,7.9,1,3,1,3,0,4.2,0.2,1.0,89.4,1
P0143,2024-02-01,5,11.9,1,3,1,10,2,3.7,3.6,1.0,83.1,1
P0143,2024-03-01,3,9.0,1,3,1,8,2,4.6,1.8,0.904,72.7,1
P0143,2024-04-01,4,7.1,1,3,1,2,0,5.8,1.7,1.0,90.6,1
P0143,2024-05-01,4,5.7,1,3,1,7,0,4.3,0.8,0.883,78.1,1
P0143,2024-06-01,5,6.3,1,3,1,6,0,4.8,2.4,1.0,86.5,1
P0143,2024-07-01,2,9.5,1,3,1,3,0,3.1,2.0,0.921,91.9,1
P0143,2024-08-01,6,4.8,1,3,1,7,1,4.9,1.8,0.973,81.2,1
P0143,2024-09-01,5,8.2,1,3,1,5,1,2.3,1.4,1.0,81.7,1
P0143,2024-10-01,5,4.2,1,3,1,5,1,5.3,2.1,0.886,81.6,1
P0143,2024-11-01,6,6.9,1,3,1,6,2,4.5,1.7,1.0,89.5,1
P0143,2024-12-01,5,8.8,1,3,1,5,1,2.8,0.5,0.975,82.1,1
P0144,2024-01-01,7,10.5,1,3,1,3,0,3.3,0.2,1.0,89.8,1
P0144,2024-02-01,9,12.5,1,3,1,4,0,5.1,0.4,1.0,87.4,1
P0144,2024-03-01,7,10.4,1,3,1,2,0,4.7,2.1,1.0,89.4,1
P0144,2024-04-01,6,9.5,1,3,1,7,0,2.6,0.4,1.0,78.7,1
P0144,2024-05-01,8,8.5,1,3,1,5,0,4.2,0.6,1.0,85.9,1
P0144,2024-06-01,7,6.2,1,3,1,5,0,7.0,2.0,1.0,84.6,1
P0144,2024-07-01,6,8.7,1,3,1,7,0,1.9,1.5,1.0,85.4,1
P0144,2024-08-01,4,7.6,1,3,1,6,1,3.6,1.9,0.98,85.5,1
P0144,2024-09-01,5,11.3,1,3,1,6,0,4.8,1.7,1.0,83.3,1
P0144,2024-10-01,8,9.9,1,3,1,8,2,5.9,1.8,1.0,82.2,1
P0144,2024-11-01,5,9.2,1,3,1,3,1,2.9,0.5,1.0,89.6,1
P0144,2024-12-01,7,8.2,1,3,1,3,0,2.9,2.9,1.0,83.2,1
P0145,2024-01-01,3,12.8,0,2,1,3,1,6.2,1.5,1.0,85.9,1
P0145,2024-02-01,5,12.9,0,2,1,5,0,6.2,2.5,1.0,87.4,1
P0145,2024-03-01,4,14.0,0,2,1,6,2,5.2,3.1,1.0,79.4,1
P0145,2024-04-01,5,8.3,0,2,1,4,0,9.4,4.1,1.0,80.2,1
P0145,2024-05-01,6,12.3,0,2,1,5,0,8.8,2.1,1.0,82.0,1
P0145,2024-06-01,2,10.7,0,2,1,10,4,8.5,3.1,0.744,73.0,0
P0145,2024-07-01,6,9.6,0,2,1,6,0,6.9,3.2,1.0,84.9,1
P0145,2024-08-01,6,11.1,0,2,1,4,0,8.5,2.4,1.0,82.0,1
P0145,2024-09-01,5,7.1,0,2,1,4,0,7.9,1.4,0.959,86.2,1
P0145,2024-10-01,6,10.8,0,2,1,4,0,9.6,2.2,1.0,83.6,1
P0145,2024-11-01,4,11.3,0,2,1,4,0,6.6,2.2,1.0,82.5,1
P0145,2024-12-01,5,7.8,0,2,1,2,0,6.3,1.3,1.0,84.4,1
P0146,2024-01-01,2,5.1,1,3,0,5,0,2.5,1.1,0.735,80.5,1
P0146,2024-02-01,5,6.6,1,3,0,5,4,4.8,1.1,0.932,78.9,1
P0146,2024-03-01,3,6.7,1,3,0,4,2,4.8,2.0,0.864,86.6,1
P0146,2024-04-01,2,8.4,1,3,0,4,1,5.2,0.7,0.878,91.0,1
P0146,2024-05-01,6,3.3,1,3,0,2,0,4.5,2.8,0.983,84.4,1
P0146,2024-06-01,5,6.1,1,3,0,5,2,2.6,0.3,0.96,75.9,1
P0146,2024-07-01,5,10.1,1,3,0,6,3,5.1,2.9,0.966,82.5,1
P0146,2024-08-01,3,8.0,1,3,0,4,0,4.5,1.9,0.924,85.7,1
P0146,2024-09-01,2,7.2,1,3,0,10,5,2.3,1.3,0.673,77.6,1
P0146,2024-10-01,4,9.2,1,3,0,7,3,3.8,1.7,0.809,76.8,1
P0146,2024-11-01,4,9.3,1,3,0,6,2,2.4,0.3,0.972,79.2,1
P0146,2024-12-01,6,6.5,1,3,0,9,4,4.2,1.4,0.885,75.2,1
P0147,2024-01-01,6,7.8,0,3,1,5,2,7.9,3.6,0.985,87.0,1
P0147,2024-02-01,6,7.4,0,3,1,7,3,6.7,1.4,1.0,72.6,1
P0147,2024-03-01,4,10.7,0,3,1,8,2,6.4,2.3,1.0,79.0,1
P0147,2024-04-01,4,6.4,0,3,1,9,1,7.7,2.7,0.886,69.5,1
P0147,2024-05-01,6,7.0,0,3,1,5,0,6.6,2.8,1.0,91.1,1
P0147,2024-06-01,7,9.7,0,3,1,4,0,6.7,3.8,1.0,79.8,1
P0147,2024-07-01,5,12.8,0,3,1,5,0,8.1,2.6,1.0,86.4,1
P0147,2024-08-01,6,11.5,0,3,1,8,2,5.0,2.6,1.0,83.0,1
P0147,2024-09-01,6,10.8,0,3,1,6,1,6.5,3.0,1.0,80.3,1
P0147,2024-10-01,5,7.9,0,3,1,3,1,6.4,2.4,1.0,80.4,1
P0147,2024-11-01,6,7.4,0,3,1,5,2,5.1,3.4,1.0,74.8,1
P0147,2024-12-01,7,7.7,0,3,1,4,0,7.5,3.4,1.0,86.5,1
P0148,2024-01-01,5,8.0,1,1,0,5,3,4.6,2.1,0.895,73.9,1
P0148,2024-02-01,2,5.0,1,1,0,5,2,4.2,1.2,0.682,75.9,1
P0148,2024-03-01,6,8.8,1,1,0,7,5,3.7,1.2,0.833,73.6,1
P0148,2024-04-01,5,10.3,1,1,0,4,0,4.5,1.8,1.0,92.1,1
P0148,2024-05-01,6,4.8,1,1,0,6,3,7.1,1.7,0.873,68.6,1
P0148,2024-06-01,7,6.4,1,1,0,7,1,6.0,1.0,1.0,68.2,1
P0148,2024-07-01,7,9.7,1,1,0,4,3,5.3,2.7,1.0,82.1,1
P0148,2024-08-01,4,8.0,1,1,0,4,1,4.5,1.7,0.917,85.2,1
P0148,2024-09-01,4,12.1,1,1,0,7,5,7.3,2.5,0.951,75.9,1
P0148,2024-10-01,5,8.7,1,1,0,5,1,5.6,2.5,0.919,80.8,1
P0148,2024-11-01,6,10.0,1,1,0,4,2,4.7,1.0,1.0,77.4,1
P0148,2024-12-01,5,7.0,1,1,0,3,2,7.6,1.1,0.946,74.3,1
P0149,2024-01-01,5,7.5,1,2,1,4,0,5.1,1.6,1.0,85.4,1
P0149,2024-02-01,4,8.7,1,2,1,6,0,4.6,2.5,1.0,77.4,1
P0149,2024-03-01,4,5.5,1,2,1,6,0,6.1,1.3,0.995,79.7,1
P0149,2024-04-01,4,9.3,1,2,1,5,0,4.4,1.1,0.94,79.0,1
P0149,2024-05-01,5,7.3,1,2,1,5,1,5.5,2.6,1.0,81.0,1
P0149,2024-06-01,3,5.0,1,2,1,2,0,4.8,1.6,0.904,82.5,1
P0149,2024-07-01,4,4.7,1,2,1,2,0,5.7,1.1,0.957,84.4,1
P0149,2024-08-01,6,7.9,1,2,1,6,3,6.2,3.0,0.964,78.5,1
P0149,2024-09-01,4,6.5,1,2,1,3,0,4.6,1.9,0.947,78.8,1
P0149,2024-10-01,5,5.9,1,2,1,10,3,4.8,1.6,0.848,64.9,1
P0149,2024-11-01,4,8.5,1,2,1,4,0,4.4,1.1,0.96,90.5,1
P0149,2024-12-01,4,6.4,1,2,1,8,3,4.0,2.1,0.812,72.2,1
P0150,2024-01-01,5,10.5,1,3,0,6,1,5.0,1.5,1.0,89.6,1
P0150,2024-02-01,4,6.0,1,3,0,2,0,4.2,0.3,0.928,89.5,1
P0150,2024-03-01,7,9.1,1,3,0,1,0,2.9,0.7,1.0,88.7,1
P0150,2024-04-01,6,8.0,1,3,0,6,1,3.4,2.2,1.0,80.6,1
P0150,2024-05-01,4,9.0,1,3,0,5,1,4.0,2.0,0.905,82.1,1
P0150,2024-06-01,7,7.1,1,3,0,6,3,4.2,1.4,1.0,79.2,1
P0150,2024-07-01,4,8.7,1,3,0,6,3,4.9,0.1,0.895,84.3,1
P0150,2024-08-01,6,5.0,1,3,0,5,1,4.2,1.8,1.0,90.1,1
P0150,2024-09-01,5,7.5,1,3,0,6,3,2.5,2.2,0.868,80.3,1
P0150,2024-10-01,5,9.1,1,3,0,5,1,4.2,2.7,1.0,86.8,1
P0150,2024-11-01,5,9.0,1,3,0,5,2,5.5,0.0,1.0,86.1,1
P0150,2024-12-01,4,7.9,1,3,0,4,0,5.3,0.7,1.0,88.4,1
P0151,2024-01-01,5,5.8,0,2,1,4,0,7.9,0.3,1.0,78.5,1
P0151,2024-02-01,3,8.8,0,2,1,8,0,7.1,2.2,0.94,78.1,1
P0151,2024-03-01,5,6.5,0,2,1,5,0,6.5,1.5,0.99,81.0,1
P0151,2024-04-01,3,7.8,0,2,1,7,1,8.0,2.9,0.904,73.3,1
P0151,2024-05-01,6,3.1,0,2,1,4,0,7.8,2.9,0.975,74.1,1
P0151,2024-06-01,5,2.9,0,2,1,7,3,8.6,2.0,0.785,68.3,1
P0151,2024-07-01,2,7.2,0,2,1,0,0,6.0,3.7,0.862,85.7,1
P0151,2024-08-01,6,7.2,0,2,1,3,0,7.1,3.1,1.0,88.3,1
P0151,2024-09-01,6,4.5,0,2,1,9,4,9.0,3.3,0.864,63.5,1
P0151,2024-10-01,4,9.4,0,2,1,1,0,6.9,2.1,0.979,82.4,1
P0151,2024-11-01,5,7.0,0,2,1,6,1,8.3,4.3,1.0,78.8,1
P0151,2024-12-01,3,7.5,0,2,1,7,3,7.2,2.2,0.763,68.7,1
P0152,2024-01-01,5,8.9,1,3,0,3,0,3.8,0.3,1.0,84.8,1
P0152,2024-02-01,8,8.5,1,3,0,4,0,3.5,0.7,1.0,90.6,1
P0152,2024-03-01,7,8.4,1,3,0,3,0,2.9,2.2,1.0,84.2,1
P0152,2024-04-01,4,9.0,1,3,0,8,4,2.9,1.3,0.78,81.9,1
P0152,2024-05-01,5,10.1,1,3,0,6,2,3.7,2.0,1.0,89.7,1
P0152,2024-06-01,7,7.3,1,3,0,3,1,4.7,0.6,1.0,93.3,1
P0152,2024-07-01,6,7.6,1,3,0,2,0,3.5,1.6,1.0,83.6,1
P0152,2024-08-01,4,10.0,1,3,0,4,2,4.6,2.1,0.983,85.1,1
P0152,2024-09-01,4,6.5,1,3,0,3,0,2.9,2.2,0.992,87.4,1
P0152,2024-10-01,7,6.1,1,3,0,1,0,4.2,1.3,1.0,93.1,1
P0152,2024-11-01,6,10.8,1,3,0,8,2,4.6,0.3,1.0,78.9,1
P0152,2024-12-01,5,6.7,1,3,0,9,4,3.9,0.5,0.862,73.6,1
P0153,2024-01-01,2,7.0,1,3,1,8,2,3.8,0.7,0.785,79.9,1
P0153,2024-02-01,4,8.7,1,3,1,3,0,5.0,1.4,1.0,82.8,1
P0153,2024-03-01,1,9.1,1,3,1,6,1,3.3,1.6,0.843,89.3,1
P0153,2024-04-01,4,6.2,1,3,1,9,3,4.1,1.3,0.807,62.7,1
P0153,2024-05-01,4,5.0,1,3,1,6,1,4.6,1.6,0.942,84.5,1
P0153,2024-06-01,3,5.5,1,3,1,6,0,5.4,0.9,0.937,78.9,1
P0153,2024-07-01,4,13.8,1,3,1,8,2,4.0,1.5,0.999,89.3,1
P0153,2024-08-01,4,6.2,1,3,1,6,2,2.6,1.7,0.876,75.5,1
P0153,2024-09-01,3,7.2,1,3,1,6,0,5.0,0.9,0.964,84.4,1
P0153,2024-10-01,6,8.3,1,3,1,6,1,2.9,2.6,1.0,79.5,1
P0153,2024-11-01,3,7.5,1,3,1,8,1,3.1,1.1,0.825,75.6,1
P0153,2024-12-01,3,9.7,1,3,1,5,0,3.7,0.6,0.945,85.5,1
P0154,2024-01-01,4,8.0,1,2,1,4,0,5.1,1.9,1.0,79.5,1
P0154,2024-02-01,5,8.1,1,2,1,5,0,2.9,0.6,1.0,72.6,1
P0154,2024-03-01,4,6.3,1,2,1,7,2,3.8,1.6,0.861,75.9,1
P0154,2024-04-01,5,8.6,1,2,1,5,0,4.1,1.4,1.0,81.9,1
P0154,2024-05-01,5,7.3,1,2,1,7,0,3.7,1.7,0.957,75.1,1
P0154,2024-06-01,5,5.8,1,2,1,9,3,4.9,1.9,0.888,68.8,1
P0154,2024-07-01,7,9.2,1,2,1,6,2,4.6,2.6,1.0,76.7,1
P0154,2024-08-01,6,6.4,1,2,1,3,0,5.7,1.9,1.0,80.8,1
P0154,2024-09-01,5,4.9,1,2,1,5,2,3.7,2.1,0.891,82.5,1
P0154,2024-10-01,7,5.2,1,2,1,5,0,6.4,2.0,1.0,85.6,1
P0154,2024-11-01,4,7.1,1,2,1,2,0,4.5,1.0,0.981,82.3,1
P0154,2024-12-01,4,14.4,1,2,1,4,0,5.4,1.9,1.0,85.8,1
P0155,2024-01-01,5,7.3,0,1,1,6,0,7.4,3.1,1.0,77.2,1
P0155,2024-02-01,5,8.5,0,1,1,6,2,7.5,3.8,1.0,66.4,1
P0155,2024-03-01,3,8.8,0,1,1,5,0,9.7,2.9,1.0,74.1,1
P0155,2024-04-01,4,7.4,0,1,1,7,1,8.8,3.1,0.836,72.4,1
