state,district,month,theme,visits_per_1k,funds_on_time,data_quality,female_pct,training_sessions,outreach_pre_monsoon,monsoon,beneficiaries,age0_5,age6_17,age18_35,age36_plus,outcome_score,dropout_rate,nps,data_issue_flag
Chhattisgarh,Chhattisgarh-Dist-06,2023-11-01,WASH,6.49,0.781,0.77,0.478,6,0,0,306,11,44,104,147,100.0,0.01,33.2,OK
Chhattisgarh,Chhattisgarh-Dist-06,2023-12-01,Skilling,4.63,0.785,0.721,0.627,7,0,0,270,9,42,104,115,100.0,0.01,34.0,OK
Chhattisgarh,Chhattisgarh-Dist-06,2024-03-01,Livelihoods,4.04,0.58,0.789,0.451,7,0,0,293,14,50,112,117,100.0,0.01,25.2,OK
Chhattisgarh,Chhattisgarh-Dist-06,2024-04-01,Livelihoods,4.18,0.822,0.713,0.541,6,1,0,268,17,41,110,100,100.0,0.01,42.8,OK
Chhattisgarh,Chhattisgarh-Dist-06,2024-05-01,Livelihoods,4.12,0.559,0.747,0.42,3,1,0,247,0,0,0,0,99.3,0.01,35.3,MISSING_AGE
Chhattisgarh,Chhattisgarh-Dist-06,2024-07-01,Livelihoods,4.55,0.83,0.986,0.534,5,0,1,264,13,57,118,76,100.0,0.01,48.4,OK
Chhattisgarh,Chhattisgarh-Dist-06,2024-08-01,WASH,3.98,0.883,0.777,0.513,3,0,1,288,19,46,106,117,92.2,0.01,38.8,OK
Chhattisgarh,Chhattisgarh-Dist-06,2024-09-01,Health,4.48,0.614,0.912,0.479,4,0,1,262,43,45,84,90,97.4,0.01,29.0,OK
Chhattisgarh,Chhattisgarh-Dist-06,2024-11-01,Skilling,4.33,0.814,0.747,0.626,5,0,0,279,18,46,103,112,100.0,0.01,34.3,OK
Chhattisgarh,Chhattisgarh-Dist-06,2024-12-01,Education,5.49,0.848,0.924,0.594,5,0,0,260,12,148,87,13,100.0,0.01,39.2,OK
Chhattisgarh,Chhattisgarh-Dist-06,2025-01-01,Skilling,4.2,0.602,0.791,0.539,5,0,0,220,9,51,76,84,99.7,0.01,23.7,OK
Chhattisgarh,Chhattisgarh-Dist-06,2025-02-01,Skilling,5.27,0.728,0.731,0.63,1,0,0,277,8,62,114,93,100.0,0.01,44.4,OK
Chhattisgarh,Chhattisgarh-Dist-06,2025-03-01,Health,4.23,0.711,0.769,0.475,3,0,0,270,46,41,102,81,100.0,0.01,39.4,OK
Chhattisgarh,Chhattisgarh-Dist-06,2025-04-01,Health,5.29,0.702,0.748,0.568,5,1,0,278,51,63,103,61,100.0,0.01,26.7,OK
Chhattisgarh,Chhattisgarh-Dist-06,2025-06-01,Livelihoods,3.91,0.7,0.938,0.505,3,0,1,292,20,32,103,137,96.2,0.016,26.9,OK
Chhattisgarh,Chhattisgarh-Dist-06,2025-07-01,WASH,3.89,0.643,0.697,0.568,5,0,1,283,16,52,109,106,91.1,0.01,23.8,OK
Chhattisgarh,Chhattisgarh-Dist-06,2025-08-01,WASH,3.17,0.7,0.903,0.545,8,0,1,280,20,48,89,123,98.5,0.01,32.3,OK
Chhattisgarh,Chhattisgarh-Dist-07,2023-01-01,Livelihoods,4.58,0.705,0.664,0.293,8,0,0,293,11,53,107,122,100.0,0.01,29.1,OK
Chhattisgarh,Chhattisgarh-Dist-07,2023-02-01,Skilling,4.81,0.845,0.912,0.587,8,0,0,315,19,44,100,152,100.0,0.01,32.2,OK
Chhattisgarh,Chhattisgarh-Dist-07,2023-07-01,Livelihoods,3.09,0.666,0.801,0.517,7,0,1,262,0,0,0,0,91.2,0.032,27.1,MISSING_AGE
Chhattisgarh,Chhattisgarh-Dist-07,2023-08-01,Education,3.07,0.554,0.734,0.477,4,0,1,260,15,142,83,20,88.6,0.013,18.2,OK
Chhattisgarh,Chhattisgarh-Dist-07,2023-09-01,Livelihoods,3.28,0.541,0.758,0.43,7,0,1,274,20,44,111,99,99.6,0.01,24.4,OK
Chhattisgarh,Chhattisgarh-Dist-07,2023-11-01,Skilling,2.62,0.724,0.725,0.513,5,0,0,262,11,42,103,106,96.1,0.01,28.9,OK
Chhattisgarh,Chhattisgarh-Dist-07,2024-01-01,Education,4.47,0.641,0.705,0.42,8,0,0,292,14,160,100,18,100.0,0.01,24.3,OK
Chhattisgarh,Chhattisgarh-Dist-07,2024-03-01,WASH,4.77,0.601,0.68,0.342,5,0,0,279,16,42,119,102,100.0,0.01,19.5,OK
Chhattisgarh,Chhattisgarh-Dist-07,2024-04-01,WASH,5.21,0.775,0.797,0.489,4,1,0,290,20,57,114,99,100.0,0.01,32.4,OK
Chhattisgarh,Chhattisgarh-Dist-07,2024-05-01,Skilling,4.55,0.543,0.781,0.429,7,1,0,276,8,61,112,95,100.0,0.01,22.7,OK
Chhattisgarh,Chhattisgarh-Dist-07,2024-06-01,Education,2.81,0.534,0.907,0.408,7,0,1,248,0,0,0,0,96.5,0.033,23.5,MISSING_AGE
Chhattisgarh,Chhattisgarh-Dist-07,2024-07-01,Health,3.28,0.576,0.83,0.435,8,0,1,279,0,0,0,0,100.0,0.056,23.6,MISSING_AGE
Chhattisgarh,Chhattisgarh-Dist-07,2024-08-01,Education,3.95,0.665,0.926,0.412,4,0,1,254,8,139,96,11,100.0,0.01,35.7,OK
Chhattisgarh,Chhattisgarh-Dist-07,2024-09-01,Health,4.95,0.587,0.564,0.41,3,0,1,222,38,47,85,52,98.3,0.01,26.2,OK
Chhattisgarh,Chhattisgarh-Dist-07,2024-10-01,Livelihoods,3.7,0.86,0.756,0.39,7,0,0,292,17,68,98,109,100.0,0.022,31.4,OK
Chhattisgarh,Chhattisgarh-Dist-07,2024-12-01,Livelihoods,4.65,0.627,0.639,0.357,6,0,0,249,0,0,0,0,100.0,0.01,28.5,MISSING_AGE
Chhattisgarh,Chhattisgarh-Dist-07,2025-01-01,Livelihoods,3.97,0.623,0.74,0.39,7,0,0,252,14,32,87,119,100.0,0.01,17.7,OK
Chhattisgarh,Chhattisgarh-Dist-07,2025-02-01,WASH,4.12,0.644,0.817,0.43,7,0,0,238,13,50,83,92,100.0,0.018,36.7,OK
Chhattisgarh,Chhattisgarh-Dist-07,2025-04-01,Health,4.47,0.784,0.89,0.367,2,1,0,248,36,33,95,84,100.0,0.01,41.1,OK
Chhattisgarh,Chhattisgarh-Dist-07,2025-07-01,Livelihoods,3.23,0.574,0.705,0.4,8,0,1,309,7,41,101,160,94.5,0.065,20.4,OK
Chhattisgarh,Chhattisgarh-Dist-07,2025-08-01,Health,3.5,0.314,0.601,0.419,5,0,1,277,39,49,103,86,91.9,0.024,1.1,OK
Chhattisgarh,Chhattisgarh-Dist-07,2025-10-01,Education,5.25,0.703,0.757,0.472,5,0,0,285,15,152,109,9,100.0,0.01,25.7,OK
Chhattisgarh,Chhattisgarh-Dist-08,2023-01-01,Education,4.92,0.76,0.751,0.506,7,0,0,297,15,164,120,0,100.0,0.01,42.9,OK
Chhattisgarh,Chhattisgarh-Dist-08,2023-05-01,WASH,5.43,0.535,0.687,0.442,2,1,0,289,23,53,118,95,100.0,0.01,13.4,OK
Chhattisgarh,Chhattisgarh-Dist-08,2023-06-01,WASH,3.31,0.804,0.677,0.523,11,0,1,321,18,52,118,133,100.0,0.01,41.4,OK
Chhattisgarh,Chhattisgarh-Dist-08,2023-07-01,Health,5.49,0.672,0.628,0.439,7,0,1,336,54,59,143,80,100.0,0.01,25.6,OK
Chhattisgarh,Chhattisgarh-Dist-08,2023-11-01,Skilling,5.99,0.492,0.712,0.553,4,0,0,257,20,51,108,78,100.0,0.01,17.1,OK
Chhattisgarh,Chhattisgarh-Dist-08,2023-12-01,Health,5.96,0.699,0.676,0.51,4,0,0,322,56,48,125,93,100.0,0.01,21.1,OK
Chhattisgarh,Chhattisgarh-Dist-08,2024-01-01,Education,5.68,0.671,0.823,0.349,11,0,0,305,18,167,120,0,100.0,0.01,37.9,OK
Chhattisgarh,Chhattisgarh-Dist-08,2024-03-01,Livelihoods,4.62,0.783,0.894,0.42,6,0,0,289,11,36,98,144,100.0,0.01,31.7,OK
Chhattisgarh,Chhattisgarh-Dist-08,2024-04-01,Skilling,4.82,0.699,0.596,0.462,5,1,0,283,15,51,100,117,100.0,0.01,35.9,OK
Chhattisgarh,Chhattisgarh-Dist-08,2024-05-01,Livelihoods,4.06,0.54,0.837,0.508,5,1,0,280,13,48,120,99,99.9,0.01,28.7,OK
Chhattisgarh,Chhattisgarh-Dist-08,2024-06-01,Skilling,4.47,0.641,0.753,0.529,4,0,1,293,14,48,122,109,93.2,0.01,24.4,OK
Chhattisgarh,Chhattisgarh-Dist-08,2024-08-01,Skilling,4.43,0.811,0.569,0.553,4,0,1,273,20,65,112,76,100.0,0.01,43.8,OK
Chhattisgarh,Chhattisgarh-Dist-08,2024-09-01,Livelihoods,2.88,0.731,0.857,0.484,4,0,1,274,17,55,104,98,90.3,0.053,39.5,OK
Chhattisgarh,Chhattisgarh-Dist-08,2024-12-01,Health,5.51,0.728,0.929,0.398,5,0,0,310,55,48,132,75,100.0,0.01,36.6,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-01-01,Livelihoods,4.64,0.774,0.663,0.488,6,0,0,308,13,60,111,124,100.0,0.01,36.3,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-03-01,Livelihoods,4.54,0.518,0.699,0.428,6,0,0,302,6,64,131,101,100.0,0.01,19.0,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-04-01,Education,4.24,0.773,0.642,0.411,4,1,0,293,24,154,107,8,100.0,0.01,17.7,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-05-01,WASH,5.02,0.538,0.913,0.384,5,1,0,282,9,34,88,151,100.0,0.01,30.5,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-06-01,Health,5.27,0.534,0.574,0.4,5,0,1,286,50,49,105,82,100.0,0.01,23.6,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-07-01,Skilling,4.78,0.663,0.665,0.546,6,0,1,295,9,60,102,124,100.0,0.01,23.4,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-08-01,Health,4.1,0.331,0.612,0.408,6,0,1,327,57,45,148,77,94.9,0.036,30.1,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-09-01,WASH,5.09,0.456,0.586,0.457,6,0,1,337,19,43,128,147,100.0,0.01,20.7,OK
Chhattisgarh,Chhattisgarh-Dist-08,2025-10-01,Livelihoods,3.87,0.664,0.531,0.442,7,0,0,260,20,55,98,87,100.0,0.056,25.0,OK
Gujarat,Gujarat-Dist-01,2023-02-01,Education,3.85,0.8,0.78,0.479,4,0,0,218,13,108,81,16,100.0,0.01,35.2,OK
Gujarat,Gujarat-Dist-01,2023-04-01,Livelihoods,4.07,0.806,0.76,0.463,5,1,0,258,13,26,96,123,100.0,0.01,30.7,OK
Gujarat,Gujarat-Dist-01,2023-06-01,Skilling,2.58,0.962,0.82,0.684,5,0,1,255,10,46,88,111,99.2,0.035,54.1,OK
Gujarat,Gujarat-Dist-01,2023-07-01,Health,4.2,0.545,0.648,0.528,2,0,1,228,42,32,96,58,93.7,0.01,16.7,OK
Gujarat,Gujarat-Dist-01,2023-10-01,Livelihoods,4.35,0.846,0.883,0.527,5,0,0,271,8,59,108,96,100.0,0.01,35.5,OK
Gujarat,Gujarat-Dist-01,2023-11-01,Livelihoods,5.31,0.406,0.75,0.549,5,0,0,279,6,51,111,111,100.0,0.01,15.1,OK
Gujarat,Gujarat-Dist-01,2024-01-01,Livelihoods,3.99,0.845,0.611,0.377,5,0,0,271,0,0,0,0,99.3,0.01,22.5,MISSING_AGE
Gujarat,Gujarat-Dist-01,2024-03-01,Skilling,3.34,0.676,0.537,0.588,9,0,0,262,16,54,90,102,100.0,0.01,35.1,OK
Gujarat,Gujarat-Dist-01,2024-04-01,Skilling,4.45,0.482,0.578,0.627,4,1,0,276,14,59,107,96,100.0,0.01,10.8,OK
Gujarat,Gujarat-Dist-01,2024-05-01,WASH,4.27,0.856,0.622,0.442,6,1,0,286,11,65,117,93,100.0,0.01,36.3,OK
Gujarat,Gujarat-Dist-01,2024-06-01,Health,4.48,0.524,0.828,0.521,6,0,1,304,44,55,100,105,100.0,0.01,15.4,OK
Gujarat,Gujarat-Dist-01,2024-09-01,WASH,3.76,0.748,0.961,0.524,5,0,1,238,16,45,100,77,100.0,0.021,36.6,OK
Gujarat,Gujarat-Dist-01,2024-10-01,Health,2.8,0.592,0.99,0.467,9,0,0,266,50,59,107,50,100.0,0.056,30.7,OK
Gujarat,Gujarat-Dist-01,2025-01-01,Education,3.33,1.0,0.792,0.471,5,0,0,227,6,116,95,10,92.7,0.03,36.4,OK
Gujarat,Gujarat-Dist-01,2025-03-01,Health,3.71,0.792,0.772,0.407,7,0,0,291,0,0,0,0,100.0,0.01,25.7,MISSING_AGE
Gujarat,Gujarat-Dist-01,2025-04-01,Skilling,5.82,0.719,0.968,0.651,3,1,0,261,12,48,100,101,100.0,0.01,29.1,OK
Gujarat,Gujarat-Dist-01,2025-06-01,Education,3.95,0.557,0.816,0.471,5,0,1,246,10,126,83,27,100.0,0.012,18.2,OK
Gujarat,Gujarat-Dist-01,2025-09-01,Education,3.15,0.66,0.853,0.476,6,0,1,254,7,133,104,10,93.4,0.038,36.2,OK
Gujarat,Gujarat-Dist-02,2023-01-01,Health,4.82,0.729,0.537,0.51,7,0,0,283,50,52,113,68,100.0,0.01,25.3,OK
Gujarat,Gujarat-Dist-02,2023-02-01,Education,4.77,0.678,0.661,0.405,3,0,0,278,8,149,113,8,100.0,0.01,32.3,OK
Gujarat,Gujarat-Dist-02,2023-03-01,WASH,4.43,0.687,0.756,0.535,5,0,0,283,14,52,124,93,100.0,0.01,9.9,OK
Gujarat,Gujarat-Dist-02,2023-04-01,WASH,4.21,0.803,0.847,0.506,2,1,0,269,7,39,75,148,100.0,0.01,46.8,OK
Gujarat,Gujarat-Dist-02,2023-05-01,Education,4.91,0.727,0.903,0.499,4,1,0,282,17,154,106,5,100.0,0.01,43.1,OK
Gujarat,Gujarat-Dist-02,2023-07-01,WASH,4.01,0.52,0.831,0.412,8,0,1,285,17,41,118,109,100.0,0.01,23.3,OK
Gujarat,Gujarat-Dist-02,2023-08-01,Health,3.53,0.622,0.625,0.449,6,0,1,245,40,35,106,64,98.8,0.05,30.5,OK
Gujarat,Gujarat-Dist-02,2023-10-01,Livelihoods,5.33,1.0,0.854,0.439,10,0,0,300,8,58,118,116,100.0,0.01,56.7,OK
Gujarat,Gujarat-Dist-02,2023-11-01,Health,4.59,0.775,0.817,0.476,4,0,0,263,49,41,86,87,100.0,0.01,26.4,OK
Gujarat,Gujarat-Dist-02,2024-02-01,Livelihoods,4.91,0.581,0.681,0.52,5,0,0,266,9,41,98,118,100.0,0.01,21.3,OK
Gujarat,Gujarat-Dist-02,2024-03-01,Livelihoods,6.1,0.593,0.592,0.577,3,0,0,308,16,60,108,124,100.0,0.01,22.5,OK
Gujarat,Gujarat-Dist-02,2024-05-01,Health,5.06,0.576,0.689,0.453,5,1,0,290,53,54,108,75,100.0,0.01,25.1,OK
Gujarat,Gujarat-Dist-02,2024-06-01,Health,3.94,0.666,0.82,0.393,5,0,1,266,47,45,110,64,98.7,0.01,33.3,OK
Gujarat,Gujarat-Dist-02,2024-07-01,WASH,4.31,0.639,0.788,0.446,6,0,1,290,18,45,119,108,96.9,0.01,28.1,OK
Gujarat,Gujarat-Dist-02,2024-08-01,Livelihoods,4.13,0.673,0.727,0.4,8,0,1,312,12,51,109,140,100.0,0.01,25.5,OK
Gujarat,Gujarat-Dist-02,2024-09-01,Skilling,4.97,0.685,0.698,0.56,6,0,1,291,17,55,97,122,100.0,0.01,43.9,OK
Gujarat,Gujarat-Dist-02,2024-10-01,Education,3.78,0.884,0.757,0.544,7,0,0,294,22,158,113,1,100.0,0.01,49.5,OK
Gujarat,Gujarat-Dist-02,2024-11-01,Health,5.11,0.827,0.96,0.414,6,0,0,307,58,57,107,85,100.0,0.01,38.8,OK
Gujarat,Gujarat-Dist-02,2024-12-01,Livelihoods,4.01,0.629,0.645,0.321,4,0,0,273,0,0,0,0,94.6,0.015,20.4,MISSING_AGE
Gujarat,Gujarat-Dist-02,2025-01-01,Skilling,4.99,0.735,0.742,0.521,4,0,0,265,13,54,106,92,100.0,0.01,31.1,OK
Gujarat,Gujarat-Dist-02,2025-02-01,Education,5.06,0.626,0.711,0.572,10,0,0,309,14,169,114,12,100.0,0.01,22.5,OK
Gujarat,Gujarat-Dist-02,2025-04-01,Education,4.59,0.636,0.734,0.481,6,1,0,276,10,144,94,28,100.0,0.01,25.0,OK
Gujarat,Gujarat-Dist-02,2025-06-01,Education,5.22,0.807,0.739,0.399,4,0,1,285,13,143,90,39,100.0,0.01,35.5,OK
Gujarat,Gujarat-Dist-02,2025-07-01,Livelihoods,3.61,0.583,0.554,0.456,5,0,1,270,7,37,90,136,100.0,0.01,20.9,OK
Gujarat,Gujarat-Dist-02,2025-08-01,WASH,6.2,0.644,0.54,0.543,10,0,1,306,19,53,104,130,100.0,0.01,32.9,OK
Gujarat,Gujarat-Dist-03,2023-01-01,Skilling,4.85,0.624,0.857,0.545,7,0,0,317,12,58,124,123,100.0,0.01,33.5,OK
Gujarat,Gujarat-Dist-03,2023-02-01,WASH,7.31,0.828,0.901,0.427,6,0,0,301,14,54,92,141,100.0,0.01,44.3,OK
Gujarat,Gujarat-Dist-03,2023-04-01,Health,4.89,0.64,0.79,0.396,7,1,0,290,44,59,111,76,100.0,0.01,29.6,OK
Gujarat,Gujarat-Dist-03,2023-06-01,Education,5.26,0.646,0.777,0.36,6,0,1,290,18,142,116,14,100.0,0.01,26.6,OK
Gujarat,Gujarat-Dist-03,2023-07-01,Education,4.08,0.781,0.718,0.337,6,0,1,300,17,156,134,0,96.8,0.015,29.5,OK
Gujarat,Gujarat-Dist-03,2023-08-01,Education,4.05,0.682,0.785,0.318,5,0,1,268,16,137,113,2,91.1,0.01,30.8,OK
Gujarat,Gujarat-Dist-03,2023-09-01,Health,5.02,0.8,0.781,0.471,5,0,1,286,49,43,115,79,100.0,0.01,35.7,OK
Gujarat,Gujarat-Dist-03,2023-10-01,Health,5.43,0.738,0.791,0.357,7,0,0,305,50,48,135,72,100.0,0.01,37.7,OK
Gujarat,Gujarat-Dist-03,2023-12-01,Livelihoods,6.35,0.664,0.847,0.328,5,0,0,316,25,66,127,98,100.0,0.01,33.0,OK
Gujarat,Gujarat-Dist-03,2024-02-01,Health,4.84,0.636,0.685,0.424,5,0,0,290,54,52,107,77,100.0,0.01,19.9,OK
Gujarat,Gujarat-Dist-03,2024-04-01,Health,4.02,0.745,0.822,0.334,4,1,0,299,47,55,103,94,100.0,0.01,30.7,OK
Gujarat,Gujarat-Dist-03,2024-05-01,Education,5.97,0.735,0.858,0.508,7,1,0,348,20,187,140,1,100.0,0.01,32.3,OK
Gujarat,Gujarat-Dist-03,2024-06-01,Health,3.6,0.808,0.817,0.399,4,0,1,282,40,48,101,93,96.9,0.01,44.3,OK
Gujarat,Gujarat-Dist-03,2024-09-01,Skilling,3.58,0.801,0.831,0.526,6,0,1,281,16,56,122,87,100.0,0.01,24.9,OK
Gujarat,Gujarat-Dist-03,2024-10-01,Skilling,5.84,0.776,0.619,0.532,5,0,0,332,0,0,0,0,100.0,0.01,25.1,MISSING_AGE
Gujarat,Gujarat-Dist-03,2024-11-01,Health,5.77,0.79,0.589,0.338,6,0,0,311,48,52,127,84,100.0,0.01,33.4,OK
Gujarat,Gujarat-Dist-03,2024-12-01,Education,5.23,0.667,0.928,0.422,6,0,0,297,20,139,99,39,100.0,0.01,26.1,OK
Gujarat,Gujarat-Dist-03,2025-02-01,Education,4.88,0.565,0.839,0.411,3,0,0,285,10,151,105,19,100.0,0.01,31.5,OK
Gujarat,Gujarat-Dist-03,2025-04-01,Education,4.98,0.612,0.722,0.298,8,1,0,302,17,137,113,35,100.0,0.01,21.4,OK
Gujarat,Gujarat-Dist-03,2025-06-01,Skilling,5.14,0.633,0.857,0.427,6,0,1,305,15,47,117,126,100.0,0.01,20.8,OK
Gujarat,Gujarat-Dist-03,2025-07-01,Livelihoods,4.97,0.691,0.724,0.362,6,0,1,307,16,53,118,120,100.0,0.01,26.7,OK
Gujarat,Gujarat-Dist-03,2025-09-01,WASH,5.68,0.61,0.598,0.431,6,0,1,325,18,51,102,154,100.0,0.01,23.6,OK
Gujarat,Gujarat-Dist-03,2025-10-01,WASH,3.57,0.829,0.673,0.362,8,0,0,320,16,65,112,127,100.0,0.03,18.3,OK
Gujarat,Gujarat-Dist-04,2023-04-01,Skilling,5.55,0.799,0.843,0.545,5,1,0,298,13,64,113,108,100.0,0.01,28.4,OK
Gujarat,Gujarat-Dist-04,2023-05-01,Skilling,4.73,0.586,0.773,0.549,3,1,0,295,17,53,122,103,100.0,0.01,35.1,OK
Gujarat,Gujarat-Dist-04,2023-07-01,Livelihoods,4.92,0.862,0.847,0.428,7,0,1,291,10,45,105,131,100.0,0.01,36.2,OK
Gujarat,Gujarat-Dist-04,2023-08-01,Skilling,5.02,0.819,0.976,0.482,4,0,1,285,18,58,118,91,100.0,0.01,26.2,OK
Gujarat,Gujarat-Dist-04,2023-12-01,Education,3.94,0.548,0.719,0.423,4,0,0,257,10,150,93,4,95.8,0.01,24.0,OK
Gujarat,Gujarat-Dist-04,2024-03-01,Skilling,4.81,0.915,1.0,0.565,7,0,0,281,0,0,0,0,100.0,0.01,49.0,MISSING_AGE
Gujarat,Gujarat-Dist-04,2024-04-01,Skilling,4.76,0.783,0.635,0.545,4,1,0,269,13,47,98,111,100.0,0.01,30.2,OK
Gujarat,Gujarat-Dist-04,2024-05-01,Health,4.73,0.526,0.552,0.514,7,1,0,270,46,46,87,91,100.0,0.01,10.7,OK
Gujarat,Gujarat-Dist-04,2024-07-01,Health,4.69,0.729,0.72,0.427,6,0,1,279,48,54,103,74,100.0,0.01,37.8,OK
Gujarat,Gujarat-Dist-04,2024-09-01,Livelihoods,2.62,0.659,0.624,0.386,3,0,1,260,13,52,102,93,80.1,0.063,18.3,OK
Gujarat,Gujarat-Dist-04,2024-11-01,Education,3.26,0.735,0.495,0.485,5,0,0,288,5,140,108,35,94.6,0.02,25.7,OK
Gujarat,Gujarat-Dist-04,2024-12-01,Livelihoods,4.72,0.847,0.646,0.416,7,0,0,285,13,66,111,95,100.0,0.01,30.9,OK
Gujarat,Gujarat-Dist-04,2025-02-01,Health,4.56,0.755,0.632,0.411,3,0,0,285,43,62,108,72,100.0,0.017,17.4,OK
Gujarat,Gujarat-Dist-04,2025-03-01,Livelihoods,3.99,0.712,0.917,0.318,4,0,0,262,7,49,84,122,100.0,0.01,37.3,OK
Gujarat,Gujarat-Dist-04,2025-04-01,Livelihoods,4.01,0.42,0.82,0.431,2,1,0,277,12,44,114,107,93.6,0.01,8.7,OK
Gujarat,Gujarat-Dist-04,2025-05-01,WASH,4.54,0.747,0.83,0.433,10,1,0,293,20,51,122,100,100.0,0.01,29.2,OK
Gujarat,Gujarat-Dist-04,2025-06-01,Skilling,2.59,0.642,0.856,0.493,7,0,1,227,13,30,78,106,96.2,0.025,31.8,OK
Gujarat,Gujarat-Dist-04,2025-07-01,Livelihoods,2.99,0.541,0.716,0.354,4,0,1,273,0,47,124,102,87.1,0.048,22.3,OK
Gujarat,Gujarat-Dist-04,2025-08-01,Skilling,4.15,0.606,0.608,0.529,5,0,1,271,21,44,102,104,96.2,0.01,19.7,OK
Gujarat,Gujarat-Dist-04,2025-10-01,Livelihoods,5.08,0.64,0.826,0.46,8,0,0,313,8,50,131,124,100.0,0.01,33.7,OK
Gujarat,Gujarat-Dist-05,2023-01-01,WASH,6.22,0.776,0.803,0.428,7,0,0,338,24,54,136,124,100.0,0.01,29.6,OK
Gujarat,Gujarat-Dist-05,2023-02-01,Skilling,3.82,0.436,0.743,0.545,3,0,0,293,9,43,104,137,86.9,0.01,11.2,OK
Gujarat,Gujarat-Dist-05,2023-03-01,Education,4.12,0.632,0.787,0.427,5,0,0,305,14,165,111,15,100.0,0.01,34.3,OK
Gujarat,Gujarat-Dist-05,2023-04-01,Education,6.54,0.927,0.91,0.378,5,1,0,335,14,173,129,19,100.0,0.01,31.3,OK
Gujarat,Gujarat-Dist-05,2023-05-01,Livelihoods,4.9,0.681,0.657,0.575,5,1,0,306,20,38,99,149,100.0,0.01,35.3,OK
Gujarat,Gujarat-Dist-05,2023-07-01,WASH,5.89,0.885,0.677,0.533,7,0,1,335,21,58,120,136,100.0,0.01,40.2,OK
Gujarat,Gujarat-Dist-05,2023-08-01,Skilling,4.16,0.627,0.786,0.508,9,0,1,331,15,62,116,138,100.0,0.01,30.7,OK
Gujarat,Gujarat-Dist-05,2023-09-01,WASH,5.27,0.556,0.731,0.505,3,0,1,331,15,62,122,132,100.0,0.01,35.8,OK
Gujarat,Gujarat-Dist-05,2023-10-01,WASH,6.3,0.737,0.828,0.533,4,0,0,331,23,64,113,131,100.0,0.01,38.5,OK
Gujarat,Gujarat-Dist-05,2023-11-01,Livelihoods,3.89,0.724,0.903,0.492,7,0,0,276,16,35,100,125,100.0,0.01,34.6,OK
Gujarat,Gujarat-Dist-05,2024-01-01,Skilling,5.32,0.534,0.674,0.449,6,0,0,280,21,46,117,96,100.0,0.01,13.8,OK
Gujarat,Gujarat-Dist-05,2024-02-01,Education,5.81,0.65,0.734,0.462,6,0,0,320,0,0,0,0,100.0,0.01,20.8,MISSING_AGE
Gujarat,Gujarat-Dist-05,2024-03-01,WASH,7.8,0.594,0.721,0.546,6,0,0,327,16,56,129,126,100.0,0.01,25.8,OK
Gujarat,Gujarat-Dist-05,2024-04-01,Education,5.63,0.736,0.575,0.567,9,1,0,324,10,171,118,25,100.0,0.01,31.7,OK
Gujarat,Gujarat-Dist-05,2024-06-01,Skilling,5.24,0.885,0.903,0.66,3,0,1,298,15,47,114,122,100.0,0.01,54.3,OK
Gujarat,Gujarat-Dist-05,2024-09-01,Education,5.43,0.786,0.768,0.438,6,0,1,305,8,156,119,22,100.0,0.01,37.6,OK
Gujarat,Gujarat-Dist-05,2024-10-01,Health,5.65,0.856,0.858,0.485,6,0,0,299,53,56,124,66,100.0,0.01,29.9,OK
Gujarat,Gujarat-Dist-05,2024-11-01,Livelihoods,5.37,0.748,1.0,0.522,7,0,0,311,18,52,106,135,100.0,0.01,31.9,OK
Gujarat,Gujarat-Dist-05,2024-12-01,Livelihoods,5.19,0.796,0.69,0.419,8,0,0,340,15,51,128,146,100.0,0.01,31.9,OK
Gujarat,Gujarat-Dist-05,2025-01-01,Skilling,3.54,0.737,0.777,0.545,6,0,0,289,16,47,109,117,100.0,0.01,34.7,OK
Gujarat,Gujarat-Dist-05,2025-02-01,Skilling,6.06,0.675,0.827,0.644,5,0,0,317,20,52,114,131,100.0,0.01,33.1,OK
Gujarat,Gujarat-Dist-05,2025-05-01,Livelihoods,6.46,0.816,0.601,0.385,5,1,0,319,17,62,107,133,100.0,0.01,37.2,OK
Gujarat,Gujarat-Dist-05,2025-08-01,Health,5.15,0.649,0.721,0.529,8,0,1,354,64,70,138,82,100.0,0.01,23.4,OK
Gujarat,Gujarat-Dist-06,2023-03-01,WASH,5.06,0.72,0.774,0.419,5,0,0,292,13,60,101,118,100.0,0.01,41.6,OK
Gujarat,Gujarat-Dist-06,2023-05-01,Education,3.9,0.601,0.752,0.557,0,1,0,270,15,158,100,0,97.0,0.01,22.4,OK
Gujarat,Gujarat-Dist-06,2023-06-01,Education,4.81,0.503,0.71,0.499,6,0,1,304,16,173,117,0,100.0,0.01,10.8,OK
Gujarat,Gujarat-Dist-06,2023-07-01,Livelihoods,4.65,0.576,0.82,0.43,7,0,1,323,18,49,134,122,100.0,0.01,22.8,OK
